intervalo ociosa maquina laboratorio
1050 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1380 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1202 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1200 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1140 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
900 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
810 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1290 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1290 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1110 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1290 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1050 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
750 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
896 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1050 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
960 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
840 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
900 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
690 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1200 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1201 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1349 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
991 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1171 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
677 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1231 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
930 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
810 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1190 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1020 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
800 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
850 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
810 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1410 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1290 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
840 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1051 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1220 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
807 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1110 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
720 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
781 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1140 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1350 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1140 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
690 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
990 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
690 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1050 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1260 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
661 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
930 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1260 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1020 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
720 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1080 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1230 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
690 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1260 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1410 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1050 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
750 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
780 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
690 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
631 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
720 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1050 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
991 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
659 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1320 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1290 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
929 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1020 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1260 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1020 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1290 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1290 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1140 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
781 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
689 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
690 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
960 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
603 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
624 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
692 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
988 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1111 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
750 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1050 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1080 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
901 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
990 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1020 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1350 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
690 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1140 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
602 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1110 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
960 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1080 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1050 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1140 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
810 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1137 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
720 TRUE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE traira_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
750 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1410 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1080 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
720 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
631 TRUE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
780 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
743 TRUE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
900 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 TRUE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1109 TRUE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
870 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1140 TRUE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1290 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
689 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
811 TRUE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
750 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
690 TRUE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
690 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
720 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
960 TRUE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
750 TRUE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
990 TRUE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1050 TRUE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
990 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
640 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE urutu_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1013 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
749 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1260 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1170 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
721 TRUE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1350 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1351 TRUE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1050 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
780 TRUE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
930 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
900 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1080 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1042 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
930 TRUE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
720 TRUE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
960 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1410 TRUE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
870 TRUE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
841 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
750 TRUE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1050 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
720 TRUE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
991 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
780 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE roncador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
810 FALSE stuart_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1369 TRUE stuart_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE stuart_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
720 FALSE stuart_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
689 FALSE stuart_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1140 TRUE stuart_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
840 FALSE stuart_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
900 FALSE stuart_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1080 FALSE stuart_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE stuart_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 TRUE cororoca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1260 FALSE cororoca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
840 FALSE cororoca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
900 FALSE cororoca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE cororoca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1050 FALSE cororoca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
960 FALSE cororoca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
690 TRUE cororoca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1140 FALSE cororoca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
634 FALSE cororoca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 TRUE cororoca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1080 FALSE cororoca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
