@relation 'spambase_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute -0.348word_freq_857-0.348word_freq_415-0.32word_freq_direct-0.317word_freq_technology-0.312word_freq_telnet... numeric
@attribute 0.272word_freq_your+0.252capital_run_length_longest+0.248word_freq_000+0.236char_freq_$+0.235word_freq_order... numeric
@attribute -0.445capital_run_length_longest-0.372capital_run_length_total-0.292char_freq_(-0.285capital_run_length_average+0.248word_freq_you... numeric
@attribute 0.403word_freq_original+0.394word_freq_1999+0.304word_freq_pm-0.295word_freq_font+0.246word_freq_cs... numeric
@attribute '0.534word_freq_meeting+0.332word_freq_will+0.31 word_freq_lab+0.27 word_freq_our-0.256word_freq_font...' numeric
@attribute 0.303word_freq_font+0.299word_freq_business+0.299char_freq_;-0.29word_freq_addresses+0.274word_freq_credit... numeric
@attribute -0.43word_freq_font-0.406char_freq_;+0.284capital_run_length_average-0.254word_freq_000-0.247word_freq_meeting... numeric
@attribute -0.323word_freq_edu-0.305word_freq_you-0.257word_freq_cs-0.239char_freq_!+0.237word_freq_internet... numeric
@attribute '0.368word_freq_edu+0.35 word_freq_cs-0.291word_freq_make+0.28 word_freq_our+0.258word_freq_remove...' numeric
@attribute 0.359word_freq_cs+0.353word_freq_edu-0.289word_freq_re-0.265word_freq_pm-0.262char_freq_!... numeric
@attribute -0.326word_freq_email-0.262word_freq_will-0.258word_freq_all+0.248word_freq_george-0.23word_freq_hpl... numeric
@attribute 0.355word_freq_money+0.305word_freq_free+0.262word_freq_make-0.257word_freq_re-0.24char_freq_!... numeric
@attribute 0.334word_freq_parts-0.314word_freq_address-0.27word_freq_mail+0.259word_freq_hp-0.254word_freq_will... numeric
@attribute -0.529word_freq_data-0.345char_freq_[+0.246word_freq_people+0.219word_freq_hp+0.198word_freq_hpl... numeric
@attribute 0.399word_freq_table-0.361word_freq_project+0.272word_freq_re+0.223word_freq_order-0.22word_freq_will... numeric
@attribute -0.428word_freq_address+0.373word_freq_george-0.307word_freq_mail-0.297word_freq_report+0.255word_freq_conference... numeric
@attribute -0.504word_freq_table+0.359char_freq_[-0.277word_freq_report-0.261word_freq_project+0.246char_freq_!... numeric
@attribute -0.453word_freq_3d-0.403word_freq_project-0.332word_freq_parts-0.243word_freq_re+0.225word_freq_free... numeric
@attribute 0.686word_freq_3d-0.428word_freq_parts+0.187word_freq_lab-0.167word_freq_people-0.167word_freq_address... numeric
@attribute -0.602word_freq_conference+0.532word_freq_project+0.258char_freq_#-0.17word_freq_3d+0.168word_freq_make... numeric
@attribute 0.447word_freq_address-0.388char_freq_#-0.295word_freq_conference-0.284word_freq_re-0.275word_freq_mail... numeric
@attribute '-0.43char_freq_#-0.327word_freq_address-0.256word_freq_over-0.247word_freq_conference+0.24 capital_run_length_average...' numeric
@attribute 0.407word_freq_conference+0.407char_freq_!+0.387word_freq_project+0.339word_freq_table+0.284word_freq_free... numeric
@attribute '0.326word_freq_mail+0.321char_freq_(+0.31 word_freq_internet-0.261char_freq_[+0.26 word_freq_free...' numeric
@attribute 0.404word_freq_people+0.357word_freq_money+0.298word_freq_email-0.294word_freq_report-0.253word_freq_000... numeric
@attribute -0.45word_freq_table-0.386word_freq_make+0.315word_freq_all+0.283word_freq_report-0.227word_freq_000... numeric
@attribute -0.335word_freq_email+0.323word_freq_over+0.269word_freq_mail-0.255word_freq_re-0.249word_freq_data... numeric
@attribute -0.412char_freq_#+0.306word_freq_free-0.261word_freq_data-0.254word_freq_pm-0.218word_freq_all... numeric
@attribute 0.433word_freq_internet-0.293word_freq_order-0.28word_freq_remove-0.279word_freq_mail+0.237char_freq_[... numeric
@attribute -0.493word_freq_credit+0.312word_freq_data-0.297char_freq_(-0.285char_freq_[+0.276word_freq_internet... numeric
@attribute -0.363word_freq_credit-0.3word_freq_free+0.288word_freq_order+0.283word_freq_business-0.282word_freq_data... numeric
@attribute 0.397char_freq_!+0.331word_freq_over-0.318word_freq_000+0.279word_freq_receive-0.268word_freq_credit... numeric
@attribute 0.367word_freq_our-0.297word_freq_order-0.262word_freq_all+0.253word_freq_report+0.244word_freq_email... numeric
@attribute -0.359word_freq_remove+0.343word_freq_our-0.297word_freq_over-0.258capital_run_length_average-0.244word_freq_report... numeric
@attribute 0.431word_freq_pm+0.303word_freq_order+0.285word_freq_free-0.282word_freq_original+0.269word_freq_people... numeric
@attribute '0.518word_freq_will-0.336word_freq_make+0.27 word_freq_parts+0.24 word_freq_pm+0.209word_freq_cs...' numeric
@attribute 0.431word_freq_all+0.265word_freq_business-0.264char_freq_$+0.252word_freq_re-0.242word_freq_pm... numeric
@attribute -0.338word_freq_your-0.272word_freq_george+0.266word_freq_make-0.221word_freq_cs-0.215char_freq_$... numeric
@attribute 0.431word_freq_original-0.275word_freq_receive+0.255char_freq_$-0.249word_freq_pm-0.23word_freq_edu... numeric
@attribute '-0.326word_freq_business+0.29 word_freq_cs-0.284word_freq_email-0.275word_freq_edu+0.234word_freq_85...' numeric
@attribute '-0.433word_freq_business-0.343word_freq_you+0.308word_freq_our+0.27 char_freq_$+0.253word_freq_re...' numeric
@attribute '-0.437capital_run_length_total-0.338word_freq_85+0.24 word_freq_addresses-0.24word_freq_business+0.225word_freq_your...' numeric
@attribute -0.389capital_run_length_total+0.274word_freq_85-0.242word_freq_mail+0.241word_freq_650-0.24word_freq_cs... numeric
@attribute 0.441word_freq_you-0.361word_freq_receive-0.294word_freq_money+0.276word_freq_make+0.265word_freq_hpl... numeric
@attribute -0.543word_freq_edu+0.383word_freq_cs+0.378word_freq_1999-0.302word_freq_original+0.204word_freq_000... numeric
@attribute '-0.551word_freq_your+0.391word_freq_you-0.262word_freq_font+0.26 word_freq_receive+0.246char_freq_;...' numeric
@attribute -0.508word_freq_font+0.459char_freq_;-0.335word_freq_hpl+0.309word_freq_85+0.202word_freq_your... numeric
@attribute -0.547word_freq_000+0.532word_freq_addresses+0.289char_freq_$-0.215word_freq_order-0.183word_freq_email... numeric
@attribute class {1,0}

@data
1.480821,3.582118,1.954371,1.615271,-1.168648,-0.739608,-0.916553,1.235287,1.2357,-0.98049,-0.949686,0.150775,1.859707,1.352458,-0.295727,-0.755463,-1.26114,-0.778259,0.117043,-1.245157,2.335188,-0.677362,1.026666,-1.098633,5.273235,0.919112,-4.136397,-0.82461,2.382556,-1.702583,2.176154,1.844051,2.95651,0.546875,-0.231905,-1.136067,-0.261955,0.225883,0.759925,-4.46956,-2.176879,-0.40075,-1.758311,-0.667052,0.682958,0.520955,-1.341742,-0.895295,1
0.870352,0.979702,0.680712,-0.410479,0.523221,0.93315,0.026893,0.091801,0.521014,-0.351968,-0.112534,-1.15596,-0.042021,-0.370912,0.282761,0.257514,0.452253,0.075355,-0.342651,0.513137,-0.051663,-0.21236,0.384988,-0.354481,-0.737097,1.344375,1.091673,-0.658726,-1.367881,-1.642032,-1.53517,-0.779238,1.291358,0.411239,0.190327,-0.556458,0.004019,-0.536728,0.19373,0.026453,1.320325,0.15131,-0.582976,0.776009,-0.237227,0.192035,0.149056,0.172902,1
1.435923,2.364456,1.175348,0.427091,-0.418998,-0.689323,-0.914077,-0.738907,0.652695,-1.144744,0.482387,-0.614115,0.544204,0.167418,-0.991655,0.348885,0.228103,0.753439,0.298559,0.01087,0.063256,0.709431,0.4416,-0.048555,-1.789171,-1.681495,-0.778734,-0.401928,-0.268167,-0.091318,0.39,-1.734552,-0.787768,-0.70922,-0.545305,-0.197511,0.940731,1.430383,-0.37669,0.552024,-0.746407,-0.445725,0.436077,0.999047,0.560191,-0.005194,0.03018,-1.791626,1
1.536022,5.866365,-2.635969,2.449991,-1.697793,-6.798198,-5.331948,2.361256,2.525654,0.189305,2.891997,-0.931847,-1.192684,1.23764,-1.838104,0.865105,1.652581,0.895863,0.916029,0.995639,-2.173416,0.96598,1.442824,4.127457,-3.687686,-3.452552,-0.00835,0.201136,-0.061611,-2.523409,-2.356614,-6.123715,-0.756164,0.281814,-1.717357,-0.103146,-0.648237,2.397274,-1.297936,-0.066105,-2.244699,0.514611,2.2548,-1.294377,2.655908,-0.607512,-0.470295,-3.760139,1
1.1338,1.617161,0.468208,-0.041262,-0.330032,-0.267597,0.063395,-0.592432,0.434594,-0.819263,1.524865,-0.605877,1.21278,0.748275,-0.744674,-0.26746,0.409689,-0.147346,0.130423,-0.119437,0.558407,0.38686,0.435888,0.093122,0.05977,-1.312369,-0.501023,-0.234233,-0.339811,-0.161289,1.04374,-1.909666,-0.697543,-0.056099,-0.974043,0.30964,-0.163201,-0.622687,0.560333,-0.732058,0.415108,-1.024889,-0.430105,-0.833738,-0.383235,0.19905,-0.054874,0.588851,1
0.719297,1.097431,1.517136,0.739408,0.370034,1.603532,0.06775,0.34908,0.128459,0.410312,-1.618296,0.760096,-0.389686,0.476554,-0.179533,-0.506349,0.137967,0.442741,-0.525776,-0.10913,-1.358409,0.679063,-0.555193,0.699891,-0.281465,-0.052866,-1.011034,0.821872,0.802855,-0.83033,-1.588944,1.234553,0.14175,0.20669,-0.22932,-0.079292,-1.098699,-1.372469,-1.48042,-0.282285,0.254107,-0.133831,0.003135,-1.184597,-0.546273,1.199689,-0.811515,-0.185562,1
0.599793,-0.944348,0.756606,-0.318251,-0.722004,-0.318866,0.222301,-0.557297,-0.137254,-0.402916,0.106914,-0.427453,-0.14167,-0.25371,0.235991,-0.118058,0.313288,-0.082422,0.100366,-0.034357,-0.03421,0.151434,0.072816,-0.23639,0.119284,0.14224,0.033822,0.028724,-0.389234,-0.188545,-0.187177,0.272953,-0.23097,0.165538,-0.284061,-0.101965,-0.650361,0.585533,-0.196175,0.530329,-0.825028,0.161351,-0.014364,0.290842,0.548109,0.905132,-0.242749,0.371163,1
0.866194,-0.16115,-2.446509,-4.566996,-3.191082,2.963018,-3.187557,-0.032869,-0.290604,-0.303709,0.543696,4.224966,1.176795,1.25056,0.248885,0.747903,-1.270267,-6.070923,9.301575,-2.38822,0.262923,3.388085,0.161653,-0.377489,-3.380957,1.596384,0.320503,-2.007671,1.08431,-0.406291,-2.331297,0.828333,-0.534254,0.801454,1.458909,0.115206,0.145978,-0.033654,0.675242,0.101436,-0.437179,-1.901021,0.034845,0.124867,-1.731196,-1.971667,-4.004578,0.900723,1
0.897537,0.786969,0.321208,0.080625,0.149795,-0.585924,-0.159266,-0.288593,-0.683028,0.419908,-0.511656,-0.1532,-0.282445,-1.098734,0.179109,0.779772,0.276402,0.167104,0.284581,0.277852,0.47689,-0.517945,-0.205382,-0.595614,-0.174401,0.655585,1.004825,0.225386,-1.12582,0.606646,0.525085,0.510719,-0.574784,-0.059573,0.390458,1.26972,-0.299606,-0.626162,0.744978,-0.282976,0.35215,-0.198563,0.563567,-0.227432,-0.050437,0.134423,-0.266481,-0.137924,1
0.902177,0.161934,1.512631,-0.155657,-0.204001,0.563468,0.326941,-0.808476,-0.43369,-0.511066,-0.312997,-0.062039,-0.247665,-0.270727,0.049527,0.334494,0.289074,0.466457,0.210159,0.068508,0.111627,0.08243,0.530513,0.39781,-0.529572,0.416138,0.091943,0.391299,0.23658,0.017112,-0.26311,0.509652,-0.034014,0.772002,-0.691701,0.693989,-1.14862,-0.364684,0.428329,-0.244522,-1.120981,0.792199,-0.283602,-0.174785,-0.014703,-1.565436,0.599613,-0.157617,1
1.342491,2.815469,-0.775846,0.37217,-0.161642,-0.363034,0.131257,0.102588,-1.123017,1.235399,0.812276,0.330866,0.681435,0.297161,0.439432,-0.245519,0.29397,-0.397817,-0.008897,-0.091598,0.07655,-0.188602,0.204773,0.092604,1.059542,0.75242,0.446098,0.545557,0.880401,0.838667,0.175103,0.443638,0.11302,0.463786,0.512838,0.440045,0.378943,0.611228,-0.593583,0.787771,-0.09183,-0.57118,-0.298528,0.81854,-0.221722,-0.154612,0.449902,-0.130256,1
0.896806,0.783757,0.317035,0.078324,0.147401,-0.586598,-0.157304,-0.282825,-0.680087,0.421159,-0.509035,-0.149719,-0.279274,-1.097109,0.182286,0.780453,0.275972,0.165756,0.28309,0.278839,0.477008,-0.518567,-0.205055,-0.596842,-0.174704,0.655188,1.003745,0.225901,-1.124505,0.609391,0.524814,0.51111,-0.576184,-0.060816,0.393438,1.262806,-0.298444,-0.625797,0.741796,-0.280615,0.352817,-0.199418,0.55791,-0.231731,-0.051251,0.130169,-0.263739,-0.139551,1
1.21493,1.567974,0.537935,-1.122337,-1.190752,0.850026,0.693003,0.176209,-0.838864,0.409421,0.850896,7.046862,3.523571,3.233627,-0.124238,0.51711,-1.966548,-11.976881,17.810571,-4.055847,1.468665,5.218857,-0.239791,0.282616,-5.382258,1.76126,0.9483,-4.537039,0.469157,-1.553792,-0.778698,2.029055,0.371465,-0.21215,0.703515,0.020415,1.665917,-1.768663,0.117032,-0.585007,0.292875,0.764885,0.954578,0.038577,-0.280777,0.499302,0.487271,0.370581,1
0.074687,1.119066,0.912623,0.04137,-0.242386,0.639696,0.537945,0.230157,0.90263,-0.517722,0.294908,-1.038741,-0.165183,-0.439876,0.719802,0.083967,-0.358373,-0.010175,0.118975,-0.580595,0.346352,0.396875,0.10478,0.812793,0.150404,0.953619,1.359664,-0.234674,1.444586,1.109193,0.575734,-0.182967,-1.139602,-0.710121,-0.814465,-0.073477,0.688134,0.431943,-0.696403,1.045205,0.611868,0.638433,-0.640438,1.066109,-0.274284,-0.012187,0.199732,0.166334,1
0.932781,1.012657,0.784913,0.241983,-0.565809,-0.461982,-0.184201,-0.065692,0.107118,0.045734,0.567381,-0.470399,0.428075,-0.614735,-0.243605,0.48441,-0.447501,-0.040452,0.211149,0.000745,0.597887,-0.839186,-1.097688,-0.551604,0.458557,-0.09365,1.551774,0.291179,0.126111,0.579475,-0.189297,0.804535,0.326899,-0.697409,-0.054711,0.211994,-0.37694,-1.250521,0.487923,-0.908766,-0.268399,0.042377,-0.577527,-0.328673,-0.18236,-0.718604,0.180849,0.179649,1
0.930387,1.002388,0.78302,0.237943,-0.562484,-0.457495,-0.178919,-0.065126,0.104399,0.045863,0.563244,-0.465358,0.426991,-0.60666,-0.240972,0.478549,-0.444708,-0.041986,0.208613,-0.001074,0.595277,-0.830226,-1.088454,-0.544642,0.462888,-0.089668,1.538455,0.286983,0.133299,0.575131,-0.184481,0.793311,0.320618,-0.686414,-0.056752,0.209669,-0.374325,-1.23874,0.484147,-0.900536,-0.266929,0.043963,-0.574811,-0.330163,-0.180636,-0.718001,0.181008,0.177534,1
1.348878,1.992852,2.215886,0.921005,-0.477193,0.586005,0.172521,-1.144052,-1.685825,0.567728,-0.332169,1.533747,0.130682,-0.053949,0.290666,0.232035,0.10624,-0.946997,-0.538316,0.283188,0.42939,0.187341,-1.147756,-0.163624,1.174161,-1.278004,0.595744,-0.36788,1.964057,0.846641,0.567901,0.340791,0.65459,0.175854,-0.551459,-1.149093,-0.683078,-0.320042,0.137167,0.176147,-0.597592,1.85244,-0.859106,1.266023,-0.163714,-2.280487,0.980074,-0.280271,1
1.718199,4.744909,-3.045663,-0.352743,0.135994,-1.142076,0.266778,-0.931722,-2.430049,2.018982,1.327921,0.125961,1.177201,0.944912,0.072749,-1.087906,-0.414937,0.166167,-0.278586,-0.271482,-0.839187,-0.28659,0.011764,0.14691,-0.70461,0.230534,-0.376723,0.573802,0.216629,0.530797,0.070118,0.099766,-0.269537,0.5371,-0.017042,0.53751,0.354324,0.521526,-0.835138,0.679846,-0.750372,-2.414564,-1.577416,1.195473,-0.339915,-0.052308,0.829318,-0.89384,1
1.21493,1.567974,0.537935,-1.122337,-1.190752,0.850026,0.693003,0.176209,-0.838864,0.409421,0.850896,7.046862,3.523571,3.233627,-0.124238,0.51711,-1.966548,-11.976881,17.810571,-4.055847,1.468665,5.218857,-0.239791,0.282616,-5.382258,1.76126,0.9483,-4.537039,0.469157,-1.553792,-0.778698,2.029055,0.371465,-0.21215,0.703515,0.020415,1.665917,-1.768663,0.117032,-0.585007,0.292875,0.764885,0.954578,0.038577,-0.280777,0.499302,0.487271,0.370581,1
0.932712,1.012315,0.785464,0.242121,-0.565835,-0.46191,-0.184216,-0.065671,0.107366,0.045486,0.5673,-0.470469,0.427904,-0.614741,-0.243624,0.48452,-0.447416,-0.040426,0.211165,0.00087,0.597984,-0.839057,-1.097635,-0.551609,0.458574,-0.093803,1.551926,0.290947,0.126165,0.579448,-0.189297,0.804346,0.327089,-0.697846,-0.054746,0.211925,-0.377051,-1.250617,0.488163,-0.909086,-0.268303,0.043113,-0.576854,-0.328987,-0.182153,-0.718492,0.180512,0.179725,1
0.932712,1.012315,0.785464,0.242121,-0.565835,-0.46191,-0.184216,-0.065671,0.107366,0.045486,0.5673,-0.470469,0.427904,-0.614741,-0.243624,0.48452,-0.447416,-0.040426,0.211165,0.00087,0.597984,-0.839057,-1.097635,-0.551609,0.458574,-0.093803,1.551926,0.290947,0.126165,0.579448,-0.189297,0.804346,0.327089,-0.697846,-0.054746,0.211925,-0.377051,-1.250617,0.488163,-0.909086,-0.268303,0.043113,-0.576854,-0.328987,-0.182153,-0.718492,0.180512,0.179725,1
1.380835,2.66241,1.154703,0.677312,0.156928,0.277,-0.367781,-1.033002,-0.66254,-0.231832,0.05292,-0.792896,0.101175,-0.361717,-0.74464,0.637958,0.026184,0.485649,0.08293,0.093123,0.515433,0.182631,-0.028588,0.55602,-0.834508,-0.50223,0.628988,-1.070953,0.013857,0.003992,1.005216,-1.383457,-0.173217,0.141355,-0.240145,-0.026016,0.688502,-0.056143,0.275411,-1.397444,-1.853371,-1.020213,-0.183534,0.365235,0.093719,0.294255,-0.077741,0.013224,1
-0.322189,0.592229,0.163444,-0.129327,-0.521017,-1.346217,-0.435308,0.533416,0.906593,-0.01008,0.398377,-1.028343,-0.034137,-0.89542,0.442077,1.1879,-0.580463,0.373228,-0.075968,-0.054787,0.814717,-0.273239,-0.165412,-0.09136,-1.35836,0.707539,1.343677,-0.556145,0.867775,1.06645,-0.120652,-0.290837,-0.936482,-1.016939,0.09308,-0.343136,1.230957,0.472395,-0.604922,0.004038,0.691816,-0.272598,-0.505992,-0.349235,0.102079,0.241256,-0.114471,-0.397857,1
0.920338,-0.134215,1.308735,-0.115193,-1.266128,-0.164018,0.1111,-2.058902,-0.186366,-1.76693,0.448566,-1.586829,0.091789,-0.372735,0.539262,0.11012,1.407298,0.027211,0.393858,0.155417,0.525057,-0.033909,1.695726,-0.073937,-0.270922,0.494011,-0.734441,-0.02168,-1.229329,-0.706392,0.046028,1.930926,0.693721,0.418653,-1.038244,-0.247532,-0.978969,0.787235,-1.179045,1.452399,-1.571163,0.474453,0.222695,0.602095,0.563545,1.086214,-0.502803,0.309316,1
0.540098,1.109342,0.300663,0.378997,0.039016,-0.13394,-0.274286,0.406635,0.032461,0.237533,0.308184,0.309147,-0.103177,-0.187542,-0.247865,0.749539,-0.245412,0.213348,-0.463741,-0.302315,-0.415625,-0.214812,-0.264722,-0.603881,-1.109916,-0.474665,0.580631,0.29577,0.148713,0.284898,-0.634312,0.340264,-0.504479,-0.130073,-0.24551,-0.162539,-0.492105,-1.029939,-0.07317,0.432929,0.274129,-0.458969,0.0412,-1.531404,-0.201074,0.689097,-0.216791,-0.618051,1
0.540098,1.109342,0.300663,0.378997,0.039016,-0.13394,-0.274286,0.406635,0.032461,0.237533,0.308184,0.309147,-0.103177,-0.187542,-0.247865,0.749539,-0.245412,0.213348,-0.463741,-0.302315,-0.415625,-0.214812,-0.264722,-0.603881,-1.109916,-0.474665,0.580631,0.29577,0.148713,0.284898,-0.634312,0.340264,-0.504479,-0.130073,-0.24551,-0.162539,-0.492105,-1.029939,-0.07317,0.432929,0.274129,-0.458969,0.0412,-1.531404,-0.201074,0.689097,-0.216791,-0.618051,1
1.18923,1.920061,0.173491,0.707791,-0.596189,-0.950458,-0.719143,-0.252869,-0.949743,0.758834,0.500382,-0.131445,-0.362689,0.823222,-0.66517,-0.825194,0.6195,0.15491,-0.544104,-0.052228,-0.325076,0.462685,-0.330924,0.120506,0.895488,-0.017255,0.851459,-0.723889,0.163147,-0.195174,-1.462871,1.097996,0.051198,-0.768851,0.821082,-0.299788,0.473276,-0.272736,-0.27988,0.287334,0.297295,-0.142109,0.058145,-0.133264,0.112125,0.135707,-0.075138,0.119315,1
0.716484,1.326296,1.01673,-0.096265,0.694641,0.799987,0.06127,0.26634,-0.124887,0.751429,0.235846,-0.913561,-0.199102,-0.512738,-1.234768,0.590316,0.045672,-0.061994,0.464439,0.330423,0.960484,-0.549542,-0.415643,-0.406023,-0.256954,-0.67456,0.945022,-0.308731,-1.543762,0.915648,0.907502,0.782396,2.394585,0.187242,0.686407,0.22972,0.82303,0.649213,0.190551,-1.606128,-0.750802,-1.247622,-0.097554,-1.113234,-0.278041,-0.091563,-0.01129,0.638158,1
0.720423,1.336983,1.020766,-0.09601,0.686727,0.801852,0.060645,0.245256,-0.123025,0.728313,0.244237,-0.934717,-0.192711,-0.511486,-1.230913,0.597857,0.067392,-0.05821,0.470539,0.335981,0.976684,-0.556,-0.379743,-0.399096,-0.268435,-0.66813,0.926403,-0.31073,-1.558585,0.906017,0.915173,0.817427,2.415883,0.190829,0.674252,0.223817,0.819441,0.654451,0.171385,-1.588602,-0.755316,-1.239212,-0.096256,-1.12049,-0.282223,-0.100082,-0.013536,0.633755,1
1.317631,2.306922,1.410201,-0.005837,0.214101,2.903296,1.338015,0.842295,0.000386,0.851014,0.345346,0.083077,0.138927,-0.855123,0.540995,1.312574,-0.183286,-0.022084,-0.108694,0.480487,0.144574,-1.408673,-0.469903,-1.212725,0.117696,0.644674,-0.175777,0.049756,0.127875,-2.299438,-2.31498,-0.724474,0.170893,0.000621,-0.374065,0.338334,0.11991,-0.542662,-0.139688,0.032215,0.356096,0.113341,0.005393,-0.388091,0.019765,0.005853,0.426009,0.210415,1
0.764008,-0.230959,1.149798,0.159284,-0.945865,-0.600956,-0.174006,-0.553811,0.143036,-0.925123,-0.859539,0.055347,-0.149292,-0.431999,0.628648,-0.266154,-0.128041,-0.403733,0.211532,-0.277161,-0.260465,-0.051423,-0.167447,-0.571137,1.118106,0.451759,-0.642454,0.399248,0.113926,-0.524962,-0.05993,0.371717,0.220382,0.123587,-0.555452,-0.049036,-1.081065,0.674692,-0.085765,-0.221148,-1.076626,-0.030196,-0.405604,1.149984,0.963932,1.857255,-0.681268,0.049313,1
1.094467,1.183593,1.298254,0.255493,-0.260266,0.775969,0.369269,0.265876,-0.198952,0.393594,0.501678,-0.55371,-0.137341,-0.681007,0.224497,0.150067,0.148535,-0.658959,0.113118,0.397013,0.28536,-0.001395,0.035258,-0.13558,0.468024,-0.10755,0.887802,-0.036349,-0.480246,0.679682,0.927776,0.436757,-0.145768,0.004758,-0.529651,0.114586,-0.966629,-1.024077,0.242421,-0.454274,-1.164081,0.337945,-0.400185,-0.316137,-0.041916,-0.909877,0.24172,-0.061352,1
0.518752,0.696022,-0.896973,-0.301095,0.298038,-1.233704,-0.326775,-0.34355,0.163609,-0.145248,0.042469,-0.78288,-0.106966,-0.144875,-0.62829,0.439877,-0.174533,0.490634,0.028603,-0.091909,0.473016,0.11106,-0.056604,0.285629,-1.184023,0.005618,0.425165,-0.392477,0.118984,-0.235878,0.051314,-0.697899,-0.457563,-0.012861,-0.595651,0.189168,0.147062,0.277518,-0.187929,-0.131822,0.55513,-0.647455,-0.094723,-0.298793,0.251274,-0.087919,-0.094121,-0.735719,1
0.863381,0.660743,0.397555,-0.059664,0.023753,0.076779,0.238238,0.182462,-0.353016,0.592973,0.379147,-0.107635,0.105397,-0.216392,0.017717,-0.115198,-0.203205,-0.088035,0.035928,-0.167034,0.019303,0.198667,-0.47635,0.066383,-0.048893,-0.185953,0.47995,0.119104,0.724604,0.380163,0.403051,-0.072017,0.025341,0.20041,-0.418082,0.080898,-0.564945,0.087254,-0.080819,0.150704,-0.422417,0.474766,-0.457432,0.043271,0.048599,-1.268487,0.515716,-0.69748,1
0.485054,1.402112,-0.660799,0.474038,0.571865,0.137744,0.656064,-1.024817,-0.544548,-1.117394,-1.084311,1.003255,0.372864,-1.034178,0.228724,1.36004,-0.625333,0.634078,-0.520816,0.017942,0.668878,-0.554503,-0.249878,0.826053,-0.86082,0.965359,0.020527,-0.658341,0.185996,0.40697,1.142508,-0.500312,-2.056318,-0.438761,1.006835,-1.218271,1.747776,-0.775631,-0.615162,0.87819,0.887105,0.14743,0.356921,-0.204383,-0.248225,0.197229,-0.564967,-0.179123,1
1.719947,4.477912,-2.140864,-0.006664,-0.015038,-1.328929,-0.125283,-0.872568,-2.671629,2.286496,1.736593,-0.142943,1.36522,1.294846,-0.061244,-1.550718,-0.34832,0.308965,-0.516514,-0.387962,-0.873431,-0.054958,0.228449,0.158717,-1.141917,0.368559,-0.838013,0.078572,0.165276,0.189446,0.55252,-0.338613,-0.417754,-0.11989,-0.275009,0.464955,-0.035952,0.126328,-0.352496,0.247526,-0.384635,-1.62591,-0.908725,0.825028,-0.191874,0.253384,0.307816,-0.74998,1
1.017424,1.604479,0.232931,-0.06747,0.25911,-0.210628,-0.097717,0.285609,0.686419,-0.372897,-0.338318,0.460115,0.154637,-0.1267,0.089025,-0.133101,-0.11237,-0.077908,-0.087393,-0.071819,0.007346,0.270617,-0.038621,-0.157093,0.234449,-0.043941,-0.139376,0.119261,-0.983323,0.348683,1.092715,-0.14119,-0.573657,0.088864,0.15296,-0.415386,-0.479,-0.729436,0.579568,0.144095,0.612988,0.399298,-0.526973,0.16572,-0.324675,-0.222178,0.011525,0.119654,1
0.863381,0.660743,0.397555,-0.059664,0.023753,0.076779,0.238238,0.182462,-0.353016,0.592973,0.379147,-0.107635,0.105397,-0.216392,0.017717,-0.115198,-0.203205,-0.088035,0.035928,-0.167034,0.019303,0.198667,-0.47635,0.066383,-0.048893,-0.185953,0.47995,0.119104,0.724604,0.380163,0.403051,-0.072017,0.025341,0.20041,-0.418082,0.080898,-0.564945,0.087254,-0.080819,0.150704,-0.422417,0.474766,-0.457432,0.043271,0.048599,-1.268487,0.515716,-0.69748,1
1.629635,4.044056,2.138081,1.690127,-0.910789,-0.765629,-0.964279,0.756407,1.245387,-1.441182,-1.573848,-0.199985,1.894773,0.843,0.224218,-0.230998,-1.511219,-0.4663,-0.174274,-1.268686,2.59612,-0.459791,1.059615,-1.090508,4.386989,1.617679,-3.717894,-1.342493,2.854229,-1.468091,2.490543,1.462524,2.112582,0.177792,-0.484334,-1.494679,0.618293,-0.420583,0.500338,-4.281028,-1.984092,-0.397301,-1.836951,-0.673817,0.326379,-0.013012,-1.093672,-0.944676,1
0.632885,-0.593339,-0.024983,-0.565066,-0.494161,-0.148141,0.656528,-0.381682,0.161144,-0.611642,0.161725,-0.08057,-0.05268,0.049786,0.120804,-0.356454,0.105481,-0.049321,0.182872,-0.118248,-0.39313,0.243879,-0.19863,-0.447552,0.239377,-0.232729,-0.203491,0.424984,-0.208653,0.174463,-0.437434,-0.151538,-0.632127,-0.083105,0.07513,0.303886,-0.26247,0.668058,0.197783,0.345324,-0.390244,-0.270116,-0.275145,0.338137,0.337301,0.514775,0.096687,0.338648,1
1.562617,4.390719,-1.807284,-0.306831,1.66221,1.078442,1.362053,-1.383735,-1.035329,-0.173576,-1.4509,-0.536644,-1.709116,0.039237,0.454261,-0.584763,0.530752,0.521572,-0.293153,0.026925,-0.721293,0.924589,0.28712,1.165115,-1.369428,0.482725,0.510326,-0.439155,0.829918,0.120524,0.07161,0.703002,0.267086,-0.36125,-0.882657,0.704844,-0.093128,-0.831926,-0.227538,-0.251398,-0.09467,0.306128,-0.15369,0.209763,-0.371593,-1.218684,0.378595,-0.849594,1
